0.886351042601615,0.657530112218425,0.564587896434541,0.581248304937445,0.514612043486617,0.434048230271841,0.525081843824289,0.534562027970427,0.788941479713885,0.783370941624669,0.490471419547334,0.745367512101356,0.690797080249542,0.935549475095344,0.77189799986653,0.390985062478315,0.679936704762112,0.778360402839178,0.482917919615281,0.620403794032147,0.50391168269364,0.793901955987445,0.703151756094185,0.731717327133274,0.476164418678142,0.669439075002096,0.646090400221592,0.530842579378119,0.548296562833369,0.852325100507029,0.618445521623284,0.721943580991855,0.668773412594342,0.680118840295046,0.70760482691414,0.636050876315857,0.713219119865027,0.744996835616487,0.545445062875276,0.544604270661159,0.510136851519722,0.40652228405611,0.605087126532446,0.59178640294873,0.627383887807659,0.557214841996068,0.525995777231885,0.640432963413146,0.635402991530342,0.536243584661389,0.70932971729252,0.561939816008267,0.57385584146569,0.574800937636931,0.541055642479664,0.507406953222829,0.699038087669788,0.565652945165277,0.719470843679863,0.501125798504197,0.548845853463418,0.577452112935112,0.586589688591444,0.472891033865689,0.623723132756537,0.591117772675224,0.582248870699339,0.64033173334063,0.547503442960574,0.684015016194422,0.607278274878109,0.520742147637541,0.713185349590281,0.610272959714209,0.575388138360629,0.651495536111427,0.70513872721599,0.619454335219674,0.507252015947433,0.454267437863185,0.620047829726424,0.692472292463482,0.705426225758743,0.401477317180494,0.41583467560215,0.71415401158866,0.615703083170115,0.696211119341709,0.506256067866069,0.537535601796745,0.751563400134936,0.618792455374987,0.74391564252751,0.416579870133391,0.60732603520828,0.810286690432662,0.706400337007261,0.560367330600409,0.65461953728016,0.81480085655017,0.709629374943023,0.674347674135746,0.645319891534387,0.765531217981125,0.549847386171571,0.419346839979272,0.681380179722375,0.672607324696858,0.502097170009811,0.496835976238647,0.294038008083926,0.626005350729963,0.659669701319972,0.497658152139196,0.548182525474748,0.533463554076,0.312243576512563,0.592100770873849,0.455894591723325,0.655406109774899,0.488902913300531,0.60412390913365,0.627257594539341,0.487653593477969,0.555598559484122,0.655385067454772,0.653100718891234,0.663438926569278,0.772444350001626,0.256131814677681,0.602518847240539,0.558135765662884,0.530624016419747,0.348674595126704,0.717421028952905,0.710469748026417,0.507987360452684,0.723098459285422,0.583983887808347,0.613337081149377,0.574592729760713,0.598951407635247,0.688928620058224,0.647712851558332,0.507567304827334,0.529544456332718,0.625303234270911,0.567038003721504,0.624021613042635,0.582867451476036,0.453956960524142,0.566551852910578,0.688143895688043,0.617122450302489,0.643307911576813,0.654186617636425,0.724962705463392,0.809659172017907,0.566552039434475,0.527354400613343,0.594337739044228,0.716681032403575,0.58555533880669,0.614746219072921,0.686372993166158,0.65013303169721,0.61040753272259,0.650573591327598,0.62042768579101,0.631962115749333,0.735182671991605,0.477867374624494,0.650137310896637,0.655745559102211,0.443500913830776,0.548177695244462,0.624650648011381,0.640201058295116,0.649455952624719,0.799632663016805,0.604961875211699,0.584143082033662,0.669144068135518,0.645350597102129,0.631768473846624,0.497395970132991,0.671341046068017,0.65302536666231,0.667006593234604,0.570236946268316,0.584110464170298,0.735838854850819,0.613508965394726,0.557769521130471,0.458891441058489,0.633571843192099,0.609922923798334,0.664834414073415,0.490495518716276,0.62646779633917,0.494118066962681,0.516789456972009,0.764225339610497,0.599086924043323,0.625492827022323,0.575362793437288,0.519677406789179,0.614013784677098,0.604585807667892,0.42658027323493,0.755738790819025,0.538824927434216,0.789989905128427,0.557364704053467,0.702815111740556,0.565735504717934,0.658130142404248,0.466555633196679,0.56139996275655,0.698962666384809,0.642199716738611,0.658604544042427,0.632290886407575,0.796476922420353,0.637937384736294,0.704772873145295,0.557402961588566,0.563321339359568,0.69284713835777,0.725860983770213,0.618239757439849,0.625110471631867,0.50883550955642,0.583886235132453,0.5358779566292,0.557139498526982,0.738506975199528,0.584572582068834,0.692512996174086,0.56945829259752,0.549620500393483,0.547394153574387,0.518595750622139,0.430968837985725,0.625306114318714,0.647574715643629,0.514805111141364,0.674986762620225,0.525641221979124,0.677332488254736,0.713301211091662,0.665863357774596,0.757200436213001,0.598688068301917,0.746570216044417,0.585842832854365,0.545707961864308,0.666170226816344,0.722425793320543,0.732598706314551,0.600045763403678,0.559332461545508,0.489775474464288,0.541054133476569,0.583504006818818,0.757331270954128,0.764367111053887,0.718245913534548,0.651746370311017,0.650471292082549,0.851647985917918,0.498702286543191,0.681437613995063,0.603019956866615,0.565755113306705,0.588790953717204,0.578309415177894,0.521333265171827,0.603013234088559,0.531234633969423,0.678336781487044,0.623172944900574,0.655128382176842,0.577220210688984,0.585327724344808,0.760636740108392,0.562756083309884,0.540646690447522,0.492917659414347,0.440509817162215,0.537562302819189,0.80910727709916,0.463476107123309,0.627950535254904,0.656991130814813,0.539886185572852,0.508255518639609,0.579939385743897,0.615543394540261,0.546973943688145,0.651613454635748,0.44621894788366,0.71908351522965,0.609772392919059,0.598372953379792,0.583851566833667,0.496665653943023,0.862028481784516,0.6639269067532,0.374913915787373,0.697953505727599,0.444940560868313,0.873938587166468,0.513721218596332,0.623561566149443,0.597803695651187,0.64110880154825,0.638594557313197,0.556396421680139,0.626226106980323,0.580510575360247,0.832049933239124,0.625574214939909,0.689261213926358,0.617611524157763,0.679200451716804,0.50614260963125,0.6646691803715,0.631428318887561,0.667058782952489,0.641752844387259,0.538491804198457,0.46641936930767,0.663392084101461,0.561884424088452,0.511068229132321,0.473070226354648,0.814762319005575,0.455564242594653,0.476894644220064,0.688907435375069,0.454697359208382,0.46028067342304,0.549410531657832,0.635879914273249,0.692149906023396,0.695055082295013,0.587782669877493,0.582654188890516,0.747493577729406,0.588891780375729,0.511288096521051,0.440373939206255,0.82940313458724,0.324887016170099,0.620440915529044,0.66148561121872,0.585463497117105,0.668241248453473,0.670513061271546,0.545708768601408,0.603139718233607,0.566311247849,0.743967841673129,0.638787405515774,0.697942578364372,0.539007099334318,0.712424811179548,0.641133221650066,0.506526016648943,0.561353334488224,0.631588788772955,0.687719205215241,0.465367672083223,0.723478861008953,0.78194712520432,0.675291774699494,0.614363391433741,0.520547349938659,0.616329591502183,0.693707103911868,0.795688144339353,0.499399124091018,0.792723246962367,0.809701692866132,0.537026180105312,0.617694536616881,0.519075719347516,0.579096404287072,0.518585062785148,0.75430809732568,0.543884748314356,0.780850139304008,0.583199203714396,0.422967702450996,0.660809942028648,0.57107419414764,0.587956300299057,0.793938333413539,0.534162162728926,0.626951352334036,0.678172812384707,0.654898676777179,0.589799134754957,0.593221326297438,0.64371160226711,0.626315268767567,0.567663320997172,0.55999319509701,0.732562882188851,0.699914910546592,0.531575467081404,0.473005642157907,0.680951207813255,0.4951210584181,0.65507943679741,0.5863198874157,0.545451771191646,0.70502441385051,0.535957398244193,0.612886107985459,0.656246066949939,0.636204368114594,0.574020594042703,0.587611484787805,0.492558465909829,0.595507582383387,0.56283364723478,0.395815057175271,0.629358569292169,0.564087555084672,0.660896804323835,0.452141800249689,0.553246722810189,0.577939770117291,0.649388260815875,0.490086554615045,0.639121202579418,0.658809725699443,0.52225428188879,0.747286223482103,0.633405266038145,0.708164209275915,0.598975132379741,0.626838589868751,0.591853976826204,0.626338363178289,0.696060371485349,0.650755413816198,0.692958968702623,0.701867197162049,0.578742434742918,0.624770206907829,0.629548180890855,0.562737939751164,0.491692796116324,0.681435074086208,0.668846749029661,0.614998899289266,0.592366836462255,0.457827086143352,0.671748252929424,0.542800356727763,0.503105910738616,0.675358043374851,0.742634866604776,0.544669500551752,0.753201761264729,0.532442252622302,0.532474171930467,0.780993936528865,0.524025197672089,0.653208619892,0.84527709994706,0.401160838840759,0.63698550530701,0.793283102677673,0.616903401321616,0.565987522922287,0.700189585921917,0.601395439314793,0.705994784245156,0.718029703580331,0.467734371253984,0.634978421981904,0.537668621530985,0.769243318409999,0.586168044692956,0.669235520278408,0.786560258310822,0.48909782389171,0.746869781580014,0.570833508909951,0.412972368060262,0.591407577043041,0.579275395034411,0.766327690045243,0.606501705700952,0.617014114989526,0.632023258841141,0.696404037143772,0.556554972019351,0.496559031682725,0.727919853421969,0.640631054974198,0.689524173090276,0.33875469267227,0.501200061426573,0.630049674037462,0.692805052612349,0.61629554778971,0.5340146004986,0.646402389419967,0.70235191800341,0.548194966611922,0.61606738883821,0.387706111710422,0.731590231692703,0.625127296380535,0.852831364625829,0.648362739753408,0.669952806670064,0.62476006119718,0.654755986033019,0.487302673840875,0.474538391169342,0.571991012860124,0.72927830944285,0.560178893111013,0.39604252009991,0.656447401861164,0.629497526381209,0.691915545838772,0.718706034981309,0.535593605815273,0.495161074391273,0.705985749040496,0.63818898854674,0.638814531529193,0.61064203241882,0.553456784724117,0.803295994109748,0.773334167179866,0.588921873752256,0.583904412026039,0.436031111632818,0.467516343461551,0.580046821120225,0.710641085181588,0.765302915237711,0.549166934527957,0.503356798301334,0.477311471035309,0.481445113906518,0.674878953687928,0.439607724810044,0.379972673609476,0.636932020533625,0.423146738566199,0.6183961435086,0.52004487462411,0.60669434043514,0.69366987096586,0.653728174452852,0.679419930917322,0.460320130856098,0.705007203342192,0.719386224945572,0.617520505923012,0.444188696147755,0.54455158690342,0.419142710334297,0.648097318793521,0.448456648345327,0.681164842265068,0.527075584371454,0.465816044764008,0.651776548811129,0.655908513833442,0.585447218767507,0.449512184834907,0.501732402268555,0.581196203722059,0.569029993217155,0.726426488903529,0.591761863972471,0.690514234334954,0.603533765430532,0.568958260677403,0.609795324841051,0.568889219551444,0.652862784566177,0.44325597733721,0.822656619309739,0.530619211798593,0.58824696378638,0.615527012369718,0.788778497416372,0.472160712224128,0.661654256548988,0.622642184347253,0.599950759120258,0.683961985607805,0.619968935111892,0.531140522661584,0.725277045128686,0.587965239851972,0.419430962400007,0.697003030781988,0.599997264165799,0.578959138041526,0.443966822788594,0.63588650494888,0.698640989494917,0.654040095819144,0.584360576183734,0.572732486210023,0.66830396756099,0.508166238980304,0.597881771056767,0.478637740340195,0.542739463706885,0.597029451586558,0.686831417655076,0.340816622562222,0.478039774261937,0.625267038933637,0.575631583972903,0.421439161481559,0.621851151383582,0.713085900398017,0.532579076670761,0.608829260580593,0.498529492070928,0.591891530302548,0.645518808883538,0.555214668408163,0.56379332348484,0.54814051902977,0.568068298023017,0.595447606451375,0.534320259568253,0.651103273349972,0.607996747359628,0.637693928108945,0.722797578380658,0.580736397544711,0.566217428047611,0.676182373514908,0.506700790427605,0.724842387633933,0.398658649221493,0.418150994591379,0.670527611696924,0.508111004772955,0.808843824870776,0.60257301090468,0.734441594056329,0.589262687969771,0.472549157593418,0.567682832058064,0.777996083698814,0.525181897566597,0.477561305864471,0.682908837267959,0.562383980405911,0.616212220152303,0.620510329548449,0.73477035271123,0.634792422276918,0.545359939171233,0.612805434272082,0.572280283365085,0.712132154643084,0.709849798369945,0.519379969502023,0.689395028219468,0.651516962656227,0.659608135984449,0.646952392981308,0.632307631694962,0.671817938274774,0.510553174157864,0.486904117364257,0.721262226273928,0.648487762196956,0.723773891866804,0.645888297817089,0.478407665336527,0.687375084288299,0.436529972349819,0.544089895984592,0.611781351070616,0.777894706407359,0.772298829149278,0.616534861720613,0.767042699598942,0.625002606183238,0.508044805585038,0.577410879678814,0.487548254574956,0.654777530262533,0.55712626116981,0.475790463114053,0.531991007599354,0.509816980548754,0.558238088622397,0.714073525500772,0.663384021298618,0.630594910744548,0.550994264327256,0.571124652508061,0.668432624188511,0.492201043798032,0.632683851368518,0.539258569470435,0.449536699872562,0.747328722817558,0.770864653621413,0.584079012331706,0.5090690992137,0.439022855031262,0.504445271663308,0.642583136998627,0.473693961584947,0.526379549014913,0.461758933895031,0.761515440711636,0.833838386458132,0.666792214013441,0.72004456479662,0.73407620172339,0.587354444311371,0.68704261538983,0.573742936995032,0.611425470238573,0.687136708290516,0.605900282425545,0.552807277141599,0.628479313832967,0.649128074742129,0.521176536911131,0.497976546413918,0.419596310853978,0.375883127528989,0.501390174629899,0.673306632744598,0.706931778750604,0.648910197884906,0.620382363092212,0.733070882751013,0.596905473027472,0.514383506024908,0.639377134550858,0.579133142656269,0.671541553476371,0.376251922833102,0.521411448147062,0.716125633736619,0.612341582534598,0.5569214274626,0.585583345039333,0.606601990670756,0.806533945008238,0.62979962844349,0.813871625831103,0.35909189871536,0.644339617376351,0.643632476213051,0.535510881927154,0.748797480869974,0.624405319340117,0.479720359386127,0.595315084019388,0.590338364325418,0.503287931204318,0.537538529038495,0.585714390803067,0.752895261704333,0.582703727006023,0.453914200888549,0.662392188310047,0.580165649493494,0.55663175714838,0.646224732449214,0.602495501629609,0.60410243061278,0.674697045004988,0.625414604077802,0.758279155664865,0.549569396852755,0.806012856798679,0.620438783443542,0.608399759291966,0.569750585630309,0.61714860186112,0.510972399532998,0.47006422997674,0.472974845944808,0.573758352430435,0.590567408203943,0.46309835279119,0.634000635160082,0.651240309288525,0.670588841443563,0.594476307474376,0.598225900308008,0.599870700976176,0.675891679222131,0.827171285842335,0.718630447159637,0.666693228532917,0.546374352506684,0.660719405580017,0.510797290897061,0.600521005068903,0.548312224233123,0.686753000730127,0.558821892630704,0.626716150091867,0.69897577797205,0.740499506402298,0.394289936067734,0.62910717272977,0.585025743162594,0.607503154868017,0.676385845292306,0.581941630461754,0.488659947956734,0.622478471850827,0.512574514617171,0.483230896667894,0.729827876846615,0.640596910008304,0.802917657612848,0.599094774742586,0.617054690121667,0.569345055478414,0.483608396713442,0.677386170788266,0.588927519036905,0.484378329070471,0.583480317459574,0.536922539191582,0.540084909067559,0.600701417434655,0.503760053555161,0.64594770913086,0.636486475935073,0.612947310036262,0.391961843185227,0.508437090599842,0.524944034168247,0.694201152533265,0.486359944687988,0.545739367126002,0.627611756343586,0.655137358341452,0.719787501129783,0.619721149344372,0.465577091391074,0.67721043766236,0.498046540591439,0.566576373257651,0.574028306015256,0.680433444042348,0.61331284808474,0.671907625033092,0.663334496841942,0.473842215799276,0.56227723087415,0.588144895694319,0.481708665734595,0.740423888938018,0.722197347431063,0.604245894079948,0.480837047134883,0.520397726750723,0.734754382862017,0.527719698932101,0.652273342471031,0.582052438792434,0.509095062639662,0.640566734905922,0.494386460085007,0.428305110074014,0.677769968299231,0.578321081121838,0.564290771695964,0.657726089499772,0.48522998451966,0.490765698468101,0.615478098224418,0.636212111534756,0.658850964833075,0.541877546487978,0.569204457132548,0.680187125462035,0.610881310235241,0.722685183194445,0.672024052379874,0.617674965969565,0.611724263510171,0.729055477361777,0.743421328387566,0.453922992262257,0.628140523126647,0.68030596739543,0.669606468129512,0.64165826497867,0.59364215615271,0.5510611739356,0.558192036889163,0.616893374313949,0.626705653924335,0.588237035875932,0.599176367175338,0.76707553652559,0.692857752938792,0.671566406396435,0.601852112446013,0.566590647275155,0.749136010459266,0.411733124464176,0.812288691521681,0.577381354903655,0.744366621534226,0.569195777917184,0.538431080415056,0.517756681594456,0.777221931510624,0.581352874226519,0.641565326556542,0.694589744554161,0.542444515560451,0.816496011681113,0.584847422593437,0.562532577969724,0.782389912221767,0.59116118043317,0.615026739501013,0.504984941181895,0.696401228968637,0.527849282247488,0.644601784939939,0.46671716885938,0.571882508016655,0.753795670578991,0.659493221396405,0.606338904704728,0.819393527770829,0.476239539186292,0.794615073895575,0.752534222055433,0.526818996316507,0.674854265787379,0.641012706367013,0.676776144776601,0.53957651242159,0.614162974850667,0.524752561457232,0.842534301053377,0.679070606325128,0.508115661186049,0.548493315132135,0.474910441730776,0.640900512669796,0.383541659537449,0.594020527539516,0.641286384978232,0.730412850239749,0.674975744395033,0.592708470164912,0.803948923841268,0.596831355780062,0.763363442089127,0.623163902669832,0.535791778164872,0.661963563879238,0.728010861389362,0.865903942807456,0.528316876698011,0.368824914403586,0.775877286734321,0.589171586189736,0.558513983592559,0.604823790491604,0.604086792046824,0.627162657509498,0.791650353264001,0.692315733808532,0.568985345633604,0.689017604567046,0.639643645768471,0.582494822204599,0.634193955798866,0.718473444272969,0.545804536035469,0.691189356664051,0.576239247881986
